"","noiseLevel","distinctRunNo","decision","maximumSM","midpoint","slopeParam","maximumDSM","midPoint1Param","slope1Param","slope2Param","midPointDistanceParam","finalAsymptoteIntensityRatio","mAError","finalAsymptoteIntensityRatioValue","maximumDSMValue","slope1ParamValue","midpoint1ParamValue","slope2ParamValue","midPointDistanceParamValue","realInput"
"475",0.6,1,"double_sigmoidal",NA,NA,NA,0.335461326703997,22.2232398866916,0.169652355910097,6,1.2,0.645797843435055,0.203803586612292,0.304753324587364,0.507446051738225,5.41258818654157,20.4695662586018,38.4304958974088,2.6911182778333,"double_sigmoidal"
"476",0.6,2,"double_sigmoidal",NA,NA,NA,0.645716395625203,22.0433670123064,0.672914770156621,6,1.2,0.352422080307004,0.0849283585892964,0.304753324587364,0.507446051738225,5.41258818654157,20.4695662586018,38.4304958974088,2.6911182778333,"double_sigmoidal"
"477",0.6,3,"double_sigmoidal",NA,NA,NA,0.312838022935034,24.828952413192,0.136869653681088,0.941457276879623,1.2,0.428662970705132,0.221800031884704,0.304753324587364,0.507446051738225,5.41258818654157,20.4695662586018,38.4304958974088,2.6911182778333,"double_sigmoidal"
"478",0.75,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.304753324587364,0.507446051738225,5.41258818654157,20.4695662586018,38.4304958974088,2.6911182778333,"double_sigmoidal"
"479",0.75,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.304753324587364,0.507446051738225,5.41258818654157,20.4695662586018,38.4304958974088,2.6911182778333,"double_sigmoidal"
"480",0.75,3,"double_sigmoidal",NA,NA,NA,0.318277744691769,24.3823050245647,0.109345804662989,6,1.2,0.669904571462243,0.252122422535796,0.304753324587364,0.507446051738225,5.41258818654157,20.4695662586018,38.4304958974088,2.6911182778333,"double_sigmoidal"
"481",0.9,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.304753324587364,0.507446051738225,5.41258818654157,20.4695662586018,38.4304958974088,2.6911182778333,"double_sigmoidal"
"482",0.9,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.304753324587364,0.507446051738225,5.41258818654157,20.4695662586018,38.4304958974088,2.6911182778333,"double_sigmoidal"
"483",0.9,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.304753324587364,0.507446051738225,5.41258818654157,20.4695662586018,38.4304958974088,2.6911182778333,"double_sigmoidal"
"484",1.05,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.304753324587364,0.507446051738225,5.41258818654157,20.4695662586018,38.4304958974088,2.6911182778333,"double_sigmoidal"
"485",1.05,2,"sigmoidal",0.406342221018232,15.5086327771874,0.142940363325063,NA,NA,NA,NA,NA,NA,0.31899593525954,0.304753324587364,0.507446051738225,5.41258818654157,20.4695662586018,38.4304958974088,2.6911182778333,"double_sigmoidal"
"486",1.05,3,"double_sigmoidal",NA,NA,NA,0.389511352330994,22.2187513175379,0.151353739235158,6,1.2,0.732481453083592,0.273012737775149,0.304753324587364,0.507446051738225,5.41258818654157,20.4695662586018,38.4304958974088,2.6911182778333,"double_sigmoidal"
"487",1.2,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.304753324587364,0.507446051738225,5.41258818654157,20.4695662586018,38.4304958974088,2.6911182778333,"double_sigmoidal"
"488",1.2,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.304753324587364,0.507446051738225,5.41258818654157,20.4695662586018,38.4304958974088,2.6911182778333,"double_sigmoidal"
"489",1.2,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.304753324587364,0.507446051738225,5.41258818654157,20.4695662586018,38.4304958974088,2.6911182778333,"double_sigmoidal"
"490",1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.304753324587364,0.507446051738225,5.41258818654157,20.4695662586018,38.4304958974088,2.6911182778333,"double_sigmoidal"
"491",1.35,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.304753324587364,0.507446051738225,5.41258818654157,20.4695662586018,38.4304958974088,2.6911182778333,"double_sigmoidal"
"492",1.35,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.304753324587364,0.507446051738225,5.41258818654157,20.4695662586018,38.4304958974088,2.6911182778333,"double_sigmoidal"
"493",1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.304753324587364,0.507446051738225,5.41258818654157,20.4695662586018,38.4304958974088,2.6911182778333,"double_sigmoidal"
"494",1.5,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.304753324587364,0.507446051738225,5.41258818654157,20.4695662586018,38.4304958974088,2.6911182778333,"double_sigmoidal"
"495",1.5,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.304753324587364,0.507446051738225,5.41258818654157,20.4695662586018,38.4304958974088,2.6911182778333,"double_sigmoidal"
"496",0,1,"double_sigmoidal",NA,NA,NA,17.2689013027487,10.6836920911083,4.80642771731693,6,13.6744379013833,0.364951640883349,0.00325673731030432,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"497",0,2,"double_sigmoidal",NA,NA,NA,17.2689013447215,10.6836920927268,4.80642768983225,6,13.6744377890894,0.364951646520771,0.00325673631091114,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"498",0,3,"double_sigmoidal",NA,NA,NA,17.2689012995914,10.6836920909337,4.8064277206348,6,13.6744379084301,0.364951640667375,0.00325673733880637,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"499",0.15,1,"double_sigmoidal",NA,NA,NA,17.5023742897812,10.703174422792,4.48689668175911,6,13.597974053554,0.408316860623071,0.0185899972676292,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"500",0.15,2,"double_sigmoidal",NA,NA,NA,17.2489381701215,10.6647262936001,4.09670878897665,6,13.6623780433091,0.413454137142283,0.0138544367502678,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"501",0.15,3,"double_sigmoidal",NA,NA,NA,17.3420378569992,10.6649781603929,4.11855849417619,6,13.749362403615,0.388555087902047,0.0118825412480515,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"502",0.3,1,"double_sigmoidal",NA,NA,NA,16.6564267095539,10.6550497525529,4.99580978193269,6,13.6841726398945,0.517166317203208,0.0453347337174883,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"503",0.3,2,"double_sigmoidal",NA,NA,NA,17.1546942227729,10.5624218091097,3.51843488895472,4.18166656954497,14.0016226813699,0.406982838682651,0.0213418381742964,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"504",0.3,3,"double_sigmoidal",NA,NA,NA,16.6706479306276,10.4578597316623,3.37328073346597,6,14.0139201855345,0.449787429623243,0.0402434041814198,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"505",0.45,1,"double_sigmoidal",NA,NA,NA,16.9459003681953,10.4481883660093,6,6,13.6831355625775,0.48603302185062,0.0404056163437247,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"506",0.45,2,"double_sigmoidal",NA,NA,NA,17.6209688643561,10.4362315641262,3.03164641938099,4.70647255321162,13.8288332157387,0.506561028376033,0.053634400894195,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"507",0.45,3,"double_sigmoidal",NA,NA,NA,17.1191860945837,10.6523078621934,6,6,13.696682184547,0.485516272043076,0.0306140347087236,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"508",0.6,1,"double_sigmoidal",NA,NA,NA,17.1128870080443,10.4035926727075,2.31372014476506,6,14.1540100999822,0.524591096446071,0.0538027396282392,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"509",0.6,2,"double_sigmoidal",NA,NA,NA,18.2161180143969,9.97583305323122,0.740123034028601,6,14.1849280354206,0.485046781707751,0.105964708842078,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"510",0.6,3,"double_sigmoidal",NA,NA,NA,18.0781420300613,9.99821325472064,0.782628022912899,0.800003335864463,14.0310525769266,0.4433378123708,0.110086910764155,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"511",0.75,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"512",0.75,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"513",0.75,3,"double_sigmoidal",NA,NA,NA,18.224625927373,10.4085412606141,1.91265425954762,2.35139317040073,13.5370531817896,0.513623888622039,0.0814750895359643,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"514",0.9,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"515",0.9,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"516",0.9,3,"sigmoidal",14.102362548363,9.29100728260922,0.838759994631301,NA,NA,NA,NA,NA,NA,0.236304471253979,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"517",1.05,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"518",1.05,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"519",1.05,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"520",1.2,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"521",1.2,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"522",1.2,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"523",1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"524",1.35,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"525",1.35,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"526",1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"527",1.5,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"528",1.5,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368132546579,17.2318276197184,4.83045801409194,10.6822009671014,18.5957775540517,13.7598157358717,"double_sigmoidal"
"529",0,1,"sigmoidal",2.0193109959049,15.575027707666,6,NA,NA,NA,NA,NA,NA,0.0370544798121748,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"530",0,2,"sigmoidal",2.01931111253379,15.5750294555083,6,NA,NA,NA,NA,NA,NA,0.037054429171519,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"531",0,3,"sigmoidal",2.01931099586002,15.5750277072607,6,NA,NA,NA,NA,NA,NA,0.0370544798261448,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"532",0.15,1,"sigmoidal",2.0405417352251,15.5084464291565,6,NA,NA,NA,NA,NA,NA,0.0363308767003793,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"533",0.15,2,"sigmoidal",1.9809382450898,15.5139969752147,6,NA,NA,NA,NA,NA,NA,0.0432270631922085,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"534",0.15,3,"sigmoidal",2.01011693284364,15.5804361692481,6,NA,NA,NA,NA,NA,NA,0.038092212061046,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"535",0.3,1,"sigmoidal",2.00866280601821,15.4015438198229,3.6051029923167,NA,NA,NA,NA,NA,NA,0.0461797570175689,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"536",0.3,2,"sigmoidal",2.0575879324743,15.5307137139905,6,NA,NA,NA,NA,NA,NA,0.0339447207363739,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"537",0.3,3,"sigmoidal",1.99864889552316,15.5234246761016,6,NA,NA,NA,NA,NA,NA,0.0407958942947783,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"538",0.45,1,"sigmoidal",1.97875734678782,15.6058095170203,6,NA,NA,NA,NA,NA,NA,0.0422107983012434,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"539",0.45,2,"sigmoidal",1.91216683789151,15.4342896328808,6,NA,NA,NA,NA,NA,NA,0.0538164592142345,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"540",0.45,3,"sigmoidal",2.02777834424204,15.2080285015459,1.80965229865922,NA,NA,NA,NA,NA,NA,0.0583822381510442,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"541",0.6,1,"sigmoidal",2.04159208743032,14.92118840519,1.33274204444781,NA,NA,NA,NA,NA,NA,0.0699332749372358,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"542",0.6,2,"sigmoidal",2.17465881522813,13.5330751191403,0.34815427415508,NA,NA,NA,NA,NA,NA,0.172784538143977,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"543",0.6,3,"sigmoidal",2.08822807876657,15.5485704361783,6,NA,NA,NA,NA,NA,NA,0.0302283762387115,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"544",0.75,1,"sigmoidal",2.1355760881704,13.6056801238205,0.330711365622852,NA,NA,NA,NA,NA,NA,0.17717589031515,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"545",0.75,2,"sigmoidal",1.98540821038632,14.5374195243465,1.15410175804439,NA,NA,NA,NA,NA,NA,0.0871439564946882,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"546",0.75,3,"sigmoidal",2.07309543853545,15.3214281593569,2.70136591354808,NA,NA,NA,NA,NA,NA,0.0445166633121002,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"547",0.9,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"548",0.9,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"549",0.9,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"550",1.05,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"551",1.05,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"552",1.05,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"553",1.2,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"554",1.2,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"555",1.2,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"556",1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"557",1.35,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"558",1.35,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"559",1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"560",1.5,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"561",1.5,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.815926588303409,2.11246691064443,28.1094979040464,15.5231214279775,12.3295091210431,11.0709911384659,"double_sigmoidal"
"562",0,1,"double_sigmoidal",NA,NA,NA,18.438885801547,14.2475316093226,6,6,1.96308570543738,0.423368635121566,0.0105313341676891,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"563",0,2,"double_sigmoidal",NA,NA,NA,18.4387996499907,14.2475211719856,6,6,1.96310698827786,0.423370459124611,0.0105313519542537,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"564",0,3,"double_sigmoidal",NA,NA,NA,18.4389053615806,14.2475311686232,6,6,1.96307884325328,0.423368314235161,0.0105313018427478,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"565",0.15,1,"double_sigmoidal",NA,NA,NA,17.9305163842505,14.206218560412,6,5.69243630500548,2.0198475759783,0.459873871948122,0.0211805402763589,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"566",0.15,2,"double_sigmoidal",NA,NA,NA,17.9058388605624,14.2265401813463,6,6,2.06324808328575,0.457458921356607,0.019317096551152,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"567",0.15,3,"double_sigmoidal",NA,NA,NA,18.2536701360159,14.263333711318,6,6,1.97710300267242,0.468274013458617,0.0297096024072189,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"568",0.3,1,"double_sigmoidal",NA,NA,NA,19.8241461629064,14.2477178356223,6,6,1.95472421235595,0.441626871732156,0.0370707647331628,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"569",0.3,2,"double_sigmoidal",NA,NA,NA,18.5989703386217,14.2793505728906,6,6,2.01407585369169,0.466311121531727,0.0337491738157921,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"570",0.3,3,"double_sigmoidal",NA,NA,NA,19.3670132705723,14.2120399801744,6,6,2.01153726849545,0.458125164539113,0.0402192045431923,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"571",0.45,1,"double_sigmoidal",NA,NA,NA,16.1615444259504,15.0541636722298,0.565547726878657,6,1.2,0.561421730632132,0.100426393872359,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"572",0.45,2,"double_sigmoidal",NA,NA,NA,19.5961985690358,15.1836414030543,0.7910095208119,6,1.2,0.493593807833838,0.10132443640263,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"573",0.45,3,"double_sigmoidal",NA,NA,NA,19.935811568397,15.1003979705273,0.68976207751908,5.54953517364369,1.2,0.525865705121221,0.134137429998496,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"574",0.6,1,"double_sigmoidal",NA,NA,NA,17.8270019743486,15.1182491373369,0.639260260217368,5.0489508879913,1.2,0.569739648626293,0.123550666406607,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"575",0.6,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"576",0.6,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"577",0.75,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"578",0.75,2,"double_sigmoidal",NA,NA,NA,22.8175870740844,14.9877059897534,0.743821990515363,6,1.2,0.468569342795113,0.146326938262509,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"579",0.75,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"580",0.9,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"581",0.9,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"582",0.9,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"583",1.05,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"584",1.05,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"585",1.05,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"586",1.2,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"587",1.2,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"588",1.2,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"589",1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"590",1.35,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"591",1.35,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
"592",1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453501166659407,17.3014979593223,20.3104808551434,14.1173712178133,34.7272903022931,2.25892293684087,"double_sigmoidal"
