"runCount","noiseLevel","distinctRunNo","decision","maximumSM","midpoint","slopeParam","maximumDSM","midPoint1Param","slope1Param","slope2Param","midPointDistanceParam","finalAsymptoteIntensityRatio","timeChoice","noiseType","maximumSMValue","slopeParamValue","midpointValue","mAError","realInput"
NA,0.9,1,"sigmoidal",2.3760044025668,9.88722646897478,0.820845530795793,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",2.13272393962834,17.213829100979,8.92869799956679,0.121448645046126,"sigmoidal"
NA,0.75,1,"sigmoidal",2.37813704368906,8.71208961737627,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",2.13272393962834,17.213829100979,8.92869799956679,0.0955576517276906,"sigmoidal"
NA,0.6,1,"sigmoidal",2.04137141895281,8.79269873713912,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",2.13272393962834,17.213829100979,8.92869799956679,0.0362279174057594,"sigmoidal"
NA,0.45,1,"sigmoidal",2.21341385414709,8.81582157492623,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",2.13272393962834,17.213829100979,8.92869799956679,0.0312863750256978,"sigmoidal"
NA,0.3,1,"sigmoidal",2.11888781129778,8.84108989188577,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",2.13272393962834,17.213829100979,8.92869799956679,0.00851051083463082,"sigmoidal"
NA,0.15,1,"sigmoidal",2.11189753860417,8.82605419997041,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",2.13272393962834,17.213829100979,8.92869799956679,0.0108799370324568,"sigmoidal"
NA,0,1,"sigmoidal",2.13505563383198,8.84381225770437,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",2.13272393962834,17.213829100979,8.92869799956679,0.00426813320393241,"sigmoidal"
NA,1.5,1,"double_sigmoidal",NA,NA,NA,34.0565193911791,18.9266559941034,0.601050879246162,6.03620980454187,1.19280148191378,0.529848960427139,"uniform","multiplicative",15.0771920694038,37.0817732042749,14.6234464533627,0.209904536092699,"sigmoidal"
NA,1.35,1,"double_sigmoidal",NA,NA,NA,32.3474084515066,14.9091553141478,6.03620980454187,6.03620980454187,1.19280148191378,0.597200364982215,"uniform","multiplicative",15.0771920694038,37.0817732042749,14.6234464533627,0.16668885088995,"sigmoidal"
NA,1.2,1,"sigmoidal",20.6240493376469,14.6928442455212,6.03620980454187,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",15.0771920694038,37.0817732042749,14.6234464533627,0.155695314422183,"sigmoidal"
NA,1.05,1,"double_sigmoidal",NA,NA,NA,17.8524153083022,14.6950746133832,6.03620980454187,6.03620980454187,14.545168390518,0.466231057890974,"uniform","multiplicative",15.0771920694038,37.0817732042749,14.6234464533627,0.0959923229237881,"sigmoidal"
NA,0.9,1,"double_sigmoidal",NA,NA,NA,24.5258059554814,14.6458014462005,5.5485931941603,6.03620980454187,1.19280148191378,0.587355569087793,"uniform","multiplicative",15.0771920694038,37.0817732042749,14.6234464533627,0.0538991712070859,"sigmoidal"
NA,0.75,1,"double_sigmoidal",NA,NA,NA,19.2146839997284,14.5059344286089,6.03620980454187,2.13516658883891,6.77038857646629,0.663472069526475,"uniform","multiplicative",15.0771920694038,37.0817732042749,14.6234464533627,0.0896818476184651,"sigmoidal"
NA,0.6,1,"double_sigmoidal",NA,NA,NA,21.1355936022335,14.6367954872491,6.03620980454187,6.03620980454187,1.19280148191378,0.678410403369413,"uniform","multiplicative",15.0771920694038,37.0817732042749,14.6234464533627,0.0394675305698537,"sigmoidal"
NA,0.45,1,"sigmoidal",15.9659367709271,14.5128882593568,6.03620980454187,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",15.0771920694038,37.0817732042749,14.6234464533627,0.0375904665075696,"sigmoidal"
NA,0.3,1,"sigmoidal",15.3078758737348,14.5057650965455,6.03620980454187,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",15.0771920694038,37.0817732042749,14.6234464533627,0.0212303491697385,"sigmoidal"
NA,0.15,1,"sigmoidal",15.1617455708312,14.5561790609004,6.03620980454187,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",15.0771920694038,37.0817732042749,14.6234464533627,0.0166688095370235,"sigmoidal"
NA,0,1,"sigmoidal",15.2275215990592,14.5440295708981,6.03620980454187,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",15.0771920694038,37.0817732042749,14.6234464533627,0.018455469211258,"sigmoidal"
NA,1.5,1,"sigmoidal",14.1648631883157,8.00082054405093,2.10728964309436,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",9.61702963279095,17.9139385866176,7.43981485068798,0.234527142811803,"sigmoidal"
NA,1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",9.61702963279095,17.9139385866176,7.43981485068798,NA,"sigmoidal"
NA,1.2,1,"sigmoidal",10.6116139251408,7.86197197423393,6.42808849149357,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",9.61702963279095,17.9139385866176,7.43981485068798,0.0584775191277729,"sigmoidal"
NA,1.05,1,"sigmoidal",10.8581555793789,7.45893422122652,2.52045011829448,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",9.61702963279095,17.9139385866176,7.43981485068798,0.0710576214590825,"sigmoidal"
NA,0.9,1,"sigmoidal",10.9688900497025,7.77544943126068,2.25597289585229,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",9.61702963279095,17.9139385866176,7.43981485068798,0.0815349983621655,"sigmoidal"
NA,0.75,1,"double_sigmoidal",NA,NA,NA,14.2173171960183,7.6178355798863,6.0825880493876,6.42808849149357,1.12008414469215,0.648923749618581,"beta_0.5_1.5","multiplicative",9.61702963279095,17.9139385866176,7.43981485068798,0.0566452351300456,"sigmoidal"
NA,0.6,1,"sigmoidal",9.75862517242754,7.60862907668688,4.00985256164674,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",9.61702963279095,17.9139385866176,7.43981485068798,0.0140437216145347,"sigmoidal"
NA,0.45,1,"sigmoidal",10.5962733749778,7.77343387138656,5.1429174340737,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",9.61702963279095,17.9139385866176,7.43981485068798,0.0550395802388209,"sigmoidal"
NA,0.3,1,"sigmoidal",9.78309853739063,7.61179889102593,5.75788365832891,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",9.61702963279095,17.9139385866176,7.43981485068798,0.0101965784053373,"sigmoidal"
NA,0.15,1,"sigmoidal",9.59464746446808,7.56381573842702,6.42808849149357,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",9.61702963279095,17.9139385866176,7.43981485068798,0.00304555225570342,"sigmoidal"
NA,0,1,"sigmoidal",9.64088964244733,7.56247200677483,6.42808849149357,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",9.61702963279095,17.9139385866176,7.43981485068798,0.00279964786680975,"sigmoidal"
NA,1.5,1,"double_sigmoidal",NA,NA,NA,56.9163469143624,19.020726216701,1.13724195020726,6.74093881932573,1.93470303644494,0.449984107586632,"beta_2_2","multiplicative",19.4469637709437,33.0172014029312,17.4271000027657,0.188698612921654,"sigmoidal"
NA,1.35,1,"double_sigmoidal",NA,NA,NA,40.1204923010218,17.3396449509276,6.74093881932573,6.74093881932573,1.32173359143372,0.496200796843186,"beta_2_2","multiplicative",19.4469637709437,33.0172014029312,17.4271000027657,0.0726379531430988,"sigmoidal"
NA,1.2,1,"double_sigmoidal",NA,NA,NA,25.8281533648273,17.5257180463722,6.74093881932573,6.74093881932573,8.31753949480589,0.468168231576587,"beta_2_2","multiplicative",19.4469637709437,33.0172014029312,17.4271000027657,0.129262000221392,"sigmoidal"
NA,1.05,1,"sigmoidal",20.8457571036769,17.2089025892767,6.74093881932573,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",19.4469637709437,33.0172014029312,17.4271000027657,0.033489662109354,"sigmoidal"
NA,0.9,1,"sigmoidal",20.8335875159402,17.271266201955,6.74093881932573,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",19.4469637709437,33.0172014029312,17.4271000027657,0.032199979148848,"sigmoidal"
NA,0.75,1,"double_sigmoidal",NA,NA,NA,27.2514138526438,17.3569220063316,6.74093881932573,1.65306496513602,1.06810048169525,0.659140780773854,"beta_2_2","multiplicative",19.4469637709437,33.0172014029312,17.4271000027657,0.0512528719199658,"sigmoidal"
NA,0.6,1,"sigmoidal",18.8699333220573,17.4784222232473,6.74093881932573,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",19.4469637709437,33.0172014029312,17.4271000027657,0.0199328635452994,"sigmoidal"
NA,0.45,1,"sigmoidal",20.023273259998,17.3194840193451,6.74093881932573,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",19.4469637709437,33.0172014029312,17.4271000027657,0.0163901292573378,"sigmoidal"
NA,0.3,1,"sigmoidal",19.3823386571863,17.3756862574242,6.74093881932573,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",19.4469637709437,33.0172014029312,17.4271000027657,0.00774580794751085,"sigmoidal"
NA,0.15,1,"sigmoidal",19.8954992615165,17.3697384251702,6.74093881932573,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",19.4469637709437,33.0172014029312,17.4271000027657,0.0138932282249811,"sigmoidal"
NA,0,1,"sigmoidal",19.5614077780435,17.3341543334189,6.74093881932573,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",19.4469637709437,33.0172014029312,17.4271000027657,0.00795231410770493,"sigmoidal"
NA,1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",3.77033537819516,12.7098361151975,21.0578048229218,NA,"sigmoidal"
NA,1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",3.77033537819516,12.7098361151975,21.0578048229218,NA,"sigmoidal"
NA,1.2,1,"double_sigmoidal",NA,NA,NA,7.17579395081404,26.0229041711045,0.456519016174259,6.00000000000002,1.2,0.506837735061895,"beta_2_0.25","multiplicative",3.77033537819516,12.7098361151975,21.0578048229218,0.112496855626873,"sigmoidal"
NA,1.05,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",3.77033537819516,12.7098361151975,21.0578048229218,NA,"sigmoidal"
NA,0.9,1,"sigmoidal",4.02093625866505,21.3898371703764,2.03485807834419,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",3.77033537819516,12.7098361151975,21.0578048229218,0.0657461485215355,"sigmoidal"
NA,0.75,1,"sigmoidal",3.86898844513316,21.2490210266123,2.51123105361416,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",3.77033537819516,12.7098361151975,21.0578048229218,0.0288218786788169,"sigmoidal"
NA,0.6,1,"sigmoidal",3.87351565480953,21.1608231751731,6.00000000000002,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",3.77033537819516,12.7098361151975,21.0578048229218,0.027288795788953,"sigmoidal"
NA,0.45,1,"sigmoidal",3.83875857215378,21.137668218942,2.55590757314176,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",3.77033537819516,12.7098361151975,21.0578048229218,0.0204348956556902,"sigmoidal"
NA,0.3,1,"sigmoidal",3.91699298194754,20.9887723773046,6.00000000000002,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",3.77033537819516,12.7098361151975,21.0578048229218,0.0365508258872394,"sigmoidal"
NA,0.15,1,"sigmoidal",3.80058054084244,21.0053850337805,6.00000000000002,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",3.77033537819516,12.7098361151975,21.0578048229218,0.00823763691502086,"sigmoidal"
NA,0,1,"sigmoidal",3.77068048905832,21.0409241783089,6.00000000000002,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",3.77033537819516,12.7098361151975,21.0578048229218,0.000260957554832675,"sigmoidal"
NA,1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"equidistant","additive",2.42938630608842,19.8971158137354,15.6888046804816,NA,"sigmoidal"
NA,1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"equidistant","additive",2.42938630608842,19.8971158137354,15.6888046804816,NA,"sigmoidal"
NA,1.2,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"equidistant","additive",2.42938630608842,19.8971158137354,15.6888046804816,NA,"sigmoidal"
NA,1.05,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"equidistant","additive",2.42938630608842,19.8971158137354,15.6888046804816,NA,"sigmoidal"
NA,0.9,1,"sigmoidal",2.5187132157449,15.4000779560906,3.61704453437215,NA,NA,NA,NA,NA,NA,"equidistant","additive",2.42938630608842,19.8971158137354,15.6888046804816,0.0346564203035889,"sigmoidal"
NA,0.75,1,"sigmoidal",2.48702098631275,14.9425966784977,0.859326457577703,NA,NA,NA,NA,NA,NA,"equidistant","additive",2.42938630608842,19.8971158137354,15.6888046804816,0.0689380847115943,"sigmoidal"
NA,0.6,1,"sigmoidal",2.43911833418741,15.5602428122116,6,NA,NA,NA,NA,NA,NA,"equidistant","additive",2.42938630608842,19.8971158137354,15.6888046804816,0.0108043421254492,"sigmoidal"
NA,0.45,1,"sigmoidal",2.39845227748325,15.6835254391633,6,NA,NA,NA,NA,NA,NA,"equidistant","additive",2.42938630608842,19.8971158137354,15.6888046804816,0.0135262652747627,"sigmoidal"
NA,0.3,1,"sigmoidal",2.47253358288669,15.7069602956155,6,NA,NA,NA,NA,NA,NA,"equidistant","additive",2.42938630608842,19.8971158137354,15.6888046804816,0.0152450359123547,"sigmoidal"
NA,0.15,1,"sigmoidal",2.45443796273757,15.7230442312653,6,NA,NA,NA,NA,NA,NA,"equidistant","additive",2.42938630608842,19.8971158137354,15.6888046804816,0.0114258210377633,"sigmoidal"
NA,0,1,"sigmoidal",2.43995124259927,15.7448121535443,6,NA,NA,NA,NA,NA,NA,"equidistant","additive",2.42938630608842,19.8971158137354,15.6888046804816,0.00859082048382348,"sigmoidal"
NA,1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","additive",18.7929688323522,33.5908936499057,6.06629838980734,NA,"sigmoidal"
NA,1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","additive",18.7929688323522,33.5908936499057,6.06629838980734,NA,"sigmoidal"
NA,1.2,1,"sigmoidal",18.190628433152,5.90646907394562,6.09050022707974,NA,NA,NA,NA,NA,NA,"uniform","additive",18.7929688323522,33.5908936499057,6.06629838980734,0.056306229411338,"sigmoidal"
NA,1.05,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","additive",18.7929688323522,33.5908936499057,6.06629838980734,NA,"sigmoidal"
NA,0.9,1,"sigmoidal",20.5968782323172,6.10124721548172,6.09050022707974,NA,NA,NA,NA,NA,NA,"uniform","additive",18.7929688323522,33.5908936499057,6.06629838980734,0.0908502574983726,"sigmoidal"
NA,0.75,1,"sigmoidal",18.9387317955849,5.50393494960312,1.55119123276712,NA,NA,NA,NA,NA,NA,"uniform","additive",18.7929688323522,33.5908936499057,6.06629838980734,0.0822661280394797,"sigmoidal"
NA,0.6,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","additive",18.7929688323522,33.5908936499057,6.06629838980734,NA,"sigmoidal"
NA,0.45,1,"sigmoidal",18.8259957122927,6.04014513534827,6.09050022707974,NA,NA,NA,NA,NA,NA,"uniform","additive",18.7929688323522,33.5908936499057,6.06629838980734,0.0243236982558005,"sigmoidal"
NA,0.3,1,"sigmoidal",19.100771753828,6.05745263711382,6.09050022707974,NA,NA,NA,NA,NA,NA,"uniform","additive",18.7929688323522,33.5908936499057,6.06629838980734,0.0334092445459044,"sigmoidal"
NA,0.15,1,"sigmoidal",19.1557068641389,6.08653066569932,6.09050022707974,NA,NA,NA,NA,NA,NA,"uniform","additive",18.7929688323522,33.5908936499057,6.06629838980734,0.0353502729932679,"sigmoidal"
NA,0,1,"sigmoidal",18.8896949688611,6.0957308641937,6.09050022707974,NA,NA,NA,NA,NA,NA,"uniform","additive",18.7929688323522,33.5908936499057,6.06629838980734,0.0258699498965449,"sigmoidal"
NA,1.5,1,"sigmoidal",12.7068704851376,3.83041877431182,1.67337290355519,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","additive",12.3034837359795,35.3222302916122,4.60928976908326,0.164247134485323,"sigmoidal"
NA,1.35,1,"sigmoidal",12.9588418268373,3.74060391930362,1.53966186066124,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","additive",12.3034837359795,35.3222302916122,4.60928976908326,0.188531084568852,"sigmoidal"
NA,1.2,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","additive",12.3034837359795,35.3222302916122,4.60928976908326,NA,"sigmoidal"
NA,1.05,1,"sigmoidal",13.8742780348205,4.26331053684721,1.35085372678173,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","additive",12.3034837359795,35.3222302916122,4.60928976908326,0.186019840497418,"sigmoidal"
NA,0.9,1,"sigmoidal",12.8139461762702,4.28759820342866,1.31909034043339,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","additive",12.3034837359795,35.3222302916122,4.60928976908326,0.14131522837655,"sigmoidal"
NA,0.75,1,"sigmoidal",13.2954752090876,4.44037007262527,1.56102412613022,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","additive",12.3034837359795,35.3222302916122,4.60928976908326,0.137376885053962,"sigmoidal"
NA,0.6,1,"sigmoidal",12.4436014527739,4.4537477499362,2.58088665310707,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","additive",12.3034837359795,35.3222302916122,4.60928976908326,0.0656068503535078,"sigmoidal"
NA,0.45,1,"sigmoidal",12.8054159725067,4.52720290278947,4.81141744702756,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","additive",12.3034837359795,35.3222302916122,4.60928976908326,0.0499022654642323,"sigmoidal"
NA,0.3,1,"sigmoidal",12.232972192373,4.66591824668295,6.09854095017992,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","additive",12.3034837359795,35.3222302916122,4.60928976908326,0.013496919344493,"sigmoidal"
NA,0.15,1,"sigmoidal",12.2287679145635,4.69318731361395,6.45084741623685,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","additive",12.3034837359795,35.3222302916122,4.60928976908326,0.0118738906571042,"sigmoidal"
NA,0,1,"sigmoidal",12.3415497794875,4.72072740643106,6.45084741623685,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","additive",12.3034837359795,35.3222302916122,4.60928976908326,0.00884646546818362,"sigmoidal"
NA,1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_2","additive",19.8538842305075,35.5628193939456,22.4726175628603,NA,"sigmoidal"
NA,1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_2","additive",19.8538842305075,35.5628193939456,22.4726175628603,NA,"sigmoidal"
NA,1.2,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_2","additive",19.8538842305075,35.5628193939456,22.4726175628603,NA,"sigmoidal"
NA,1.05,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_2","additive",19.8538842305075,35.5628193939456,22.4726175628603,NA,"sigmoidal"
NA,0.9,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_2","additive",19.8538842305075,35.5628193939456,22.4726175628603,NA,"sigmoidal"
NA,0.75,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_2","additive",19.8538842305075,35.5628193939456,22.4726175628603,NA,"sigmoidal"
NA,0.6,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_2","additive",19.8538842305075,35.5628193939456,22.4726175628603,NA,"sigmoidal"
NA,0.45,1,"sigmoidal",21.3831103661555,22.2772252502552,6.92749957736637,NA,NA,NA,NA,NA,NA,"beta_2_2","additive",19.8538842305075,35.5628193939456,22.4726175628603,0.0243343303744363,"sigmoidal"
NA,0.3,1,"sigmoidal",20.5180723931583,22.3964829941987,4.64611535171817,NA,NA,NA,NA,NA,NA,"beta_2_2","additive",19.8538842305075,35.5628193939456,22.4726175628603,0.0173644476425411,"sigmoidal"
NA,0.15,1,"sigmoidal",20.0659548236785,22.3983242268847,6.92749957736637,NA,NA,NA,NA,NA,NA,"beta_2_2","additive",19.8538842305075,35.5628193939456,22.4726175628603,0.00826636890460126,"sigmoidal"
NA,0,1,"sigmoidal",20.0980839301331,22.4095765941393,6.92749957736637,NA,NA,NA,NA,NA,NA,"beta_2_2","additive",19.8538842305075,35.5628193939456,22.4726175628603,0.00860594762081931,"sigmoidal"
NA,1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",12.961086210073,16.1953128391698,15.6931235454977,NA,"sigmoidal"
NA,1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",12.961086210073,16.1953128391698,15.6931235454977,NA,"sigmoidal"
NA,1.2,1,"sigmoidal",13.0717041049051,12.3645932362291,4.3443129020455,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",12.961086210073,16.1953128391698,15.6931235454977,0.0217567088920081,"sigmoidal"
NA,1.05,1,"sigmoidal",12.6056795923663,12.8308553134183,4.83042059876274,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",12.961086210073,16.1953128391698,15.6931235454977,0.0308373372936462,"sigmoidal"
NA,0.9,1,"sigmoidal",13.3021636204652,16.1631322196587,0.866315409712464,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",12.961086210073,16.1953128391698,15.6931235454977,0.0309708533545202,"sigmoidal"
NA,0.75,1,"sigmoidal",12.5341390841156,15.3667368250594,0.944820132171062,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",12.961086210073,16.1953128391698,15.6931235454977,0.0373704596651699,"sigmoidal"
NA,0.6,1,"sigmoidal",13.1691786429787,16.8273417817235,6.00000025880757,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",12.961086210073,16.1953128391698,15.6931235454977,0.0206232726466075,"sigmoidal"
NA,0.45,1,"sigmoidal",13.1980856082265,13.0752118088623,5.41336649595651,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",12.961086210073,16.1953128391698,15.6931235454977,0.0189534082213642,"sigmoidal"
NA,0.3,1,"sigmoidal",12.9887922410965,15.4224209651746,1.8259367108587,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",12.961086210073,16.1953128391698,15.6931235454977,0.00308461770936675,"sigmoidal"
NA,0.15,1,"sigmoidal",12.9639108857074,13.2936757736013,5.77183071370498,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",12.961086210073,16.1953128391698,15.6931235454977,0.000541399075763732,"sigmoidal"
NA,0,1,"sigmoidal",12.9610867266204,14.7824554412745,6.00000025880757,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",12.961086210073,16.1953128391698,15.6931235454977,1.13411006000615e-07,"sigmoidal"
NA,1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",5.49055438018404,6.77987054768391,10.1180662941188,NA,"sigmoidal"
NA,1.35,1,"double_sigmoidal",NA,NA,NA,8.65809726855076,10.1170976950174,6,6,4.35374742674011,0.669655157340322,"equidistant","multiplicative",5.49055438018404,6.77987054768391,10.1180662941188,0.12350701779292,"sigmoidal"
NA,1.2,1,"sigmoidal",6.04272198220611,10.4182818141304,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",5.49055438018404,6.77987054768391,10.1180662941188,0.0795633325811663,"sigmoidal"
NA,1.05,1,"sigmoidal",6.31312598862953,10.0981976667978,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",5.49055438018404,6.77987054768391,10.1180662941188,0.110590354895671,"sigmoidal"
NA,0.9,1,"sigmoidal",6.72168074304297,10.1935917334733,5.72345517720724,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",5.49055438018404,6.77987054768391,10.1180662941188,0.161140720660485,"sigmoidal"
NA,0.75,1,"sigmoidal",5.30769335126494,10.0215450259721,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",5.49055438018404,6.77987054768391,10.1180662941188,0.0269811817608266,"sigmoidal"
NA,0.6,1,"sigmoidal",5.78657378326343,10.122230322806,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",5.49055438018404,6.77987054768391,10.1180662941188,0.0393968909977433,"sigmoidal"
NA,0.45,1,"sigmoidal",5.46998969693388,10.1946997936898,4.1979465605464,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",5.49055438018404,6.77987054768391,10.1180662941188,0.00689634102127961,"sigmoidal"
NA,0.3,1,"sigmoidal",5.54188128480708,10.1542174491341,5.46840877223105,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",5.49055438018404,6.77987054768391,10.1180662941188,0.00782070858789757,"sigmoidal"
NA,0.15,1,"sigmoidal",5.42875758878832,10.1366994672747,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",5.49055438018404,6.77987054768391,10.1180662941188,0.00906511537156127,"sigmoidal"
NA,0,1,"sigmoidal",5.49377665373447,10.1262333112384,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",5.49055438018404,6.77987054768391,10.1180662941188,0.00123604679238421,"sigmoidal"
NA,1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",18.8292758235242,0.047049499732675,9.7096295915544,NA,"sigmoidal"
NA,1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",18.8292758235242,0.047049499732675,9.7096295915544,NA,"sigmoidal"
NA,1.2,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",18.8292758235242,0.047049499732675,9.7096295915544,NA,"sigmoidal"
NA,1.05,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",18.8292758235242,0.047049499732675,9.7096295915544,NA,"sigmoidal"
NA,0.9,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",18.8292758235242,0.047049499732675,9.7096295915544,NA,"sigmoidal"
NA,0.75,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",18.8292758235242,0.047049499732675,9.7096295915544,NA,"sigmoidal"
NA,0.6,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",18.8292758235242,0.047049499732675,9.7096295915544,NA,"sigmoidal"
NA,0.45,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",18.8292758235242,0.047049499732675,9.7096295915544,NA,"sigmoidal"
NA,0.3,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",18.8292758235242,0.047049499732675,9.7096295915544,NA,"sigmoidal"
NA,0.15,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",18.8292758235242,0.047049499732675,9.7096295915544,NA,"sigmoidal"
NA,0,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",18.8292758235242,0.047049499732675,9.7096295915544,NA,"sigmoidal"
