"","noiseLevel","distinctRunNo","decision","maximumSM","midpoint","slopeParam","maximumDSM","midPoint1Param","slope1Param","slope2Param","midPointDistanceParam","finalAsymptoteIntensityRatio","mAError","maximumSMValue","slopeParamValue","midpointValue","realInput"
"322",1.2,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2560338892275,12.2573144646944,3.88751943781972,"sigmoidal"
"323",1.2,2,"sigmoidal",19.4322204383512,3.63985667671406,1.95129741894228,NA,NA,NA,NA,NA,NA,0.0260638927588776,19.2560338892275,12.2573144646944,3.88751943781972,"sigmoidal"
"324",1.2,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2560338892275,12.2573144646944,3.88751943781972,"sigmoidal"
"325",1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2560338892275,12.2573144646944,3.88751943781972,"sigmoidal"
"326",1.35,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2560338892275,12.2573144646944,3.88751943781972,"sigmoidal"
"327",1.35,3,"sigmoidal",18.4778643795214,3.70903502116686,6,NA,NA,NA,NA,NA,NA,0.0426479282041411,19.2560338892275,12.2573144646944,3.88751943781972,"sigmoidal"
"328",1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2560338892275,12.2573144646944,3.88751943781972,"sigmoidal"
"329",1.5,2,"sigmoidal",20.1190266907194,4.01898022172976,1.67545005487681,NA,NA,NA,NA,NA,NA,0.0602462097492539,19.2560338892275,12.2573144646944,3.88751943781972,"sigmoidal"
"330",1.5,3,"sigmoidal",19.5729114144164,3.50824980006764,2.20167246461143,NA,NA,NA,NA,NA,NA,0.03081647205562,19.2560338892275,12.2573144646944,3.88751943781972,"sigmoidal"
"331",0,1,"sigmoidal",10.7203571330035,7.25612176586381,5.50391308143766,NA,NA,NA,NA,NA,NA,1.83638999884115e-12,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"332",0,2,"sigmoidal",10.7203571330036,7.25612176586381,5.50391308143792,NA,NA,NA,NA,NA,NA,1.83639226637207e-12,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"333",0,3,"sigmoidal",10.7203571330036,7.25612176586381,5.5039130814379,NA,NA,NA,NA,NA,NA,1.83637672621866e-12,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"334",0.15,1,"sigmoidal",10.6700353251325,7.24565940276335,6,NA,NA,NA,NA,NA,NA,0.00449316473817413,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"335",0.15,2,"sigmoidal",10.6997291643029,7.25558719423671,5.12360988515781,NA,NA,NA,NA,NA,NA,0.00237589071046517,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"336",0.15,3,"sigmoidal",10.8184406456015,7.23705871085145,6,NA,NA,NA,NA,NA,NA,0.00847342707917476,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"337",0.3,1,"sigmoidal",10.5940236203926,7.20544245533469,3.82341682299806,NA,NA,NA,NA,NA,NA,0.0142430925258139,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"338",0.3,2,"sigmoidal",10.9273197219148,7.18101923140171,6,NA,NA,NA,NA,NA,NA,0.0188449833874194,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"339",0.3,3,"sigmoidal",10.6393487491529,7.14799300267452,4.95958111823867,NA,NA,NA,NA,NA,NA,0.00984425460323799,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"340",0.45,1,"sigmoidal",10.3360726434281,6.63027128385615,1.20941385552479,NA,NA,NA,NA,NA,NA,0.0657422308448469,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"341",0.45,2,"sigmoidal",10.7379390058275,6.85720929812025,2.7200859114327,NA,NA,NA,NA,NA,NA,0.0171569125899912,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"342",0.45,3,"sigmoidal",10.6029220835191,6.58869159492121,1.19931142019526,NA,NA,NA,NA,NA,NA,0.0468920478517575,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"343",0.6,1,"sigmoidal",10.940777775556,7.14488214378777,6,NA,NA,NA,NA,NA,NA,0.0212111723721112,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"344",0.6,2,"sigmoidal",10.4321947126675,6.99068189239935,6,NA,NA,NA,NA,NA,NA,0.0303596383671059,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"345",0.6,3,"sigmoidal",10.6690068540869,7.17407476195171,6,NA,NA,NA,NA,NA,NA,0.00651499010786068,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"346",0.75,1,"sigmoidal",10.7893129253104,6.9085442724857,2.01625349683544,NA,NA,NA,NA,NA,NA,0.0231065799949374,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"347",0.75,2,"sigmoidal",11.3329094721093,7.12244217809703,0.796162942955751,NA,NA,NA,NA,NA,NA,0.085537847235098,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"348",0.75,3,"sigmoidal",10.4593604693088,7.15555389498866,6,NA,NA,NA,NA,NA,NA,0.0225483951406825,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"349",0.9,1,"sigmoidal",10.9984644711629,6.83569614175832,2.57709474806392,NA,NA,NA,NA,NA,NA,0.0375996617547529,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"350",0.9,2,"sigmoidal",11.0751942738189,6.29793212932036,0.930985745915859,NA,NA,NA,NA,NA,NA,0.0725824022118844,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"351",0.9,3,"sigmoidal",10.8321278066812,7.20707813693902,3.36127781402953,NA,NA,NA,NA,NA,NA,0.0140636171381411,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"352",1.05,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"353",1.05,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"354",1.05,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"355",1.2,1,"sigmoidal",10.7877777587551,6.71268242464176,0.972624078138503,NA,NA,NA,NA,NA,NA,0.0484371372512816,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"356",1.2,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"357",1.2,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"358",1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"359",1.35,2,"sigmoidal",11.444298153107,6.68033455890418,0.885179259711818,NA,NA,NA,NA,NA,NA,0.0927442888715003,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"360",1.35,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"361",1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"362",1.5,2,"sigmoidal",11.1069950229905,7.11517402496018,1.81752666261679,NA,NA,NA,NA,NA,NA,0.0449577970812217,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"363",1.5,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7203571330057,5.50391308072279,7.25612176582217,"sigmoidal"
"364",0,1,"sigmoidal",5.28895253012426,18.2476776834161,6,NA,NA,NA,NA,NA,NA,0.00878874604689243,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"365",0,2,"sigmoidal",5.2889515639412,18.2476681916046,6,NA,NA,NA,NA,NA,NA,0.00878868224241805,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"366",0,3,"sigmoidal",5.28895228003438,18.2476715275474,6,NA,NA,NA,NA,NA,NA,0.00878873119551115,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"367",0.15,1,"sigmoidal",5.29358415783603,18.2287816081067,6,NA,NA,NA,NA,NA,NA,0.00914835508630056,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"368",0.15,2,"sigmoidal",5.28719169270842,18.2122936432898,6,NA,NA,NA,NA,NA,NA,0.00876713494494436,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"369",0.15,3,"sigmoidal",5.20808946155638,18.240351150396,6,NA,NA,NA,NA,NA,NA,0.0111126322691314,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"370",0.3,1,"sigmoidal",5.29419971358774,18.1596650509612,4.31498311528167,NA,NA,NA,NA,NA,NA,0.0131737012661458,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"371",0.3,2,"sigmoidal",5.26863506034653,18.2297002457084,6,NA,NA,NA,NA,NA,NA,0.00738751869278974,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"372",0.3,3,"sigmoidal",5.42563166539786,18.192875350476,6,NA,NA,NA,NA,NA,NA,0.0195037835292543,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"373",0.45,1,"sigmoidal",5.20087472032653,18.1307518925858,6,NA,NA,NA,NA,NA,NA,0.0126444588686241,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"374",0.45,2,"sigmoidal",5.55715603211853,18.062843362121,1.19592092155973,NA,NA,NA,NA,NA,NA,0.0563762045924245,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"375",0.45,3,"sigmoidal",5.15269831667027,18.1163097811847,6,NA,NA,NA,NA,NA,NA,0.0168008016068975,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"376",0.6,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"377",0.6,2,"sigmoidal",5.48045847471172,17.3120479484294,0.553354792769758,NA,NA,NA,NA,NA,NA,0.097181779256006,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"378",0.6,3,"sigmoidal",5.69696422530663,17.8747431824479,0.755140838747479,NA,NA,NA,NA,NA,NA,0.0832363928882782,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"379",0.75,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"380",0.75,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"381",0.75,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"382",0.9,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"383",0.9,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"384",0.9,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"385",1.05,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"386",1.05,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"387",1.05,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"388",1.2,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"389",1.2,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"390",1.2,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"391",1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"392",1.35,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"393",1.35,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"394",1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"395",1.5,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"396",1.5,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26066244996618,32.9301454822596,18.1312251873314,"sigmoidal"
"397",0,1,"sigmoidal",10.7294966636746,5.77215273973838,4.87165408512785,NA,NA,NA,NA,NA,NA,4.40612550295174e-08,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"398",0,2,"sigmoidal",10.7294966636746,5.77215273973838,4.87165408512793,NA,NA,NA,NA,NA,NA,4.40612551303804e-08,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"399",0,3,"sigmoidal",10.7294966636746,5.77215273973838,4.87165408512783,NA,NA,NA,NA,NA,NA,4.40612550497765e-08,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"400",0.15,1,"sigmoidal",10.7224121379489,5.66742577463604,4.31173241182336,NA,NA,NA,NA,NA,NA,0.00435965098058458,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"401",0.15,2,"sigmoidal",10.7346050786037,5.76929444368609,4.24409004427479,NA,NA,NA,NA,NA,NA,0.00204160091534299,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"402",0.15,3,"sigmoidal",10.80933750651,5.78037278045006,5.04181052294473,NA,NA,NA,NA,NA,NA,0.00693259742669661,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"403",0.3,1,"sigmoidal",10.6361904440698,5.64275710244432,4.16384239456673,NA,NA,NA,NA,NA,NA,0.0120987933718836,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"404",0.3,2,"sigmoidal",10.8049217986738,5.69369981867197,4.2935134876975,NA,NA,NA,NA,NA,NA,0.009115126212654,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"405",0.3,3,"sigmoidal",10.7256973509997,5.69594453438137,5.56658199194719,NA,NA,NA,NA,NA,NA,0.0031070980055338,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"406",0.45,1,"sigmoidal",10.7452962010717,5.85673099807802,5.08476644966243,NA,NA,NA,NA,NA,NA,0.00423930108023367,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"407",0.45,2,"sigmoidal",10.5607108694497,5.56902943291623,2.27681357270237,NA,NA,NA,NA,NA,NA,0.0266960170554939,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"408",0.45,3,"sigmoidal",10.791364750136,5.66030974179375,4.38559743183778,NA,NA,NA,NA,NA,NA,0.0092034527765885,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"409",0.6,1,"sigmoidal",10.7372374020557,5.55579947792548,5.04573765686464,NA,NA,NA,NA,NA,NA,0.00848399802557027,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"410",0.6,2,"sigmoidal",11.0531318068264,5.59719136389455,1.8623771378752,NA,NA,NA,NA,NA,NA,0.0403376408503999,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"411",0.6,3,"sigmoidal",10.7171803407482,5.41795268012185,1.2054981100272,NA,NA,NA,NA,NA,NA,0.0332670086111834,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"412",0.75,1,"sigmoidal",10.7952731366019,5.63468991402586,6,NA,NA,NA,NA,NA,NA,0.0104429443861745,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"413",0.75,2,"sigmoidal",11.3782785311784,5.57569041775183,1.53287311131815,NA,NA,NA,NA,NA,NA,0.0690018709677363,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"414",0.75,3,"sigmoidal",10.6191389345721,5.2832934727035,1.44111060171533,NA,NA,NA,NA,NA,NA,0.0363507850518228,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"415",0.9,1,"sigmoidal",10.8290362271483,5.87160522450061,1.80826445687914,NA,NA,NA,NA,NA,NA,0.0246804989724627,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"416",0.9,2,"sigmoidal",10.7017283563062,4.91168486719736,1.27208224520439,NA,NA,NA,NA,NA,NA,0.0399758697261817,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"417",0.9,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"418",1.05,1,"sigmoidal",10.9969173879301,5.22935561362388,2.47400529695214,NA,NA,NA,NA,NA,NA,0.0423763921162938,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"419",1.05,2,"sigmoidal",11.0687434923382,5.23545777191724,1.07438329455126,NA,NA,NA,NA,NA,NA,0.0589601208996242,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"420",1.05,3,"sigmoidal",10.566168740859,5.53764445809309,6,NA,NA,NA,NA,NA,NA,0.0207212735593071,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"421",1.2,1,"sigmoidal",10.0265031842827,4.78463391637698,1.36772579827763,NA,NA,NA,NA,NA,NA,0.0931878998615641,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"422",1.2,2,"sigmoidal",11.1022273828138,5.67801025802308,0.972005273269071,NA,NA,NA,NA,NA,NA,0.0617804180564528,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"423",1.2,3,"sigmoidal",10.4729010478459,5.45675419380934,6,NA,NA,NA,NA,NA,NA,0.0307307814146143,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"424",1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"425",1.35,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"426",1.35,3,"sigmoidal",11.2914193565578,5.40078706230339,6,NA,NA,NA,NA,NA,NA,0.0609256478605472,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"427",1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"428",1.5,2,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"429",1.5,3,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7294967229012,4.87164016189426,5.77215182594955,"sigmoidal"
"430",0,1,"sigmoidal",8.02355324055322,4.24906785229749,6,NA,NA,NA,NA,NA,NA,0.00909587420410028,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"431",0,2,"sigmoidal",8.02355317852156,4.24906743712957,6,NA,NA,NA,NA,NA,NA,0.00909586749074665,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"432",0,3,"sigmoidal",8.02355338929027,4.24906884867245,6,NA,NA,NA,NA,NA,NA,0.00909589030098312,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"433",0.15,1,"sigmoidal",8.03247094054656,4.18825098542005,6,NA,NA,NA,NA,NA,NA,0.0103457215721994,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"434",0.15,2,"sigmoidal",8.01193391554029,4.21264005112008,6,NA,NA,NA,NA,NA,NA,0.00791928631700116,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"435",0.15,3,"sigmoidal",8.06784709429486,4.25175231119774,6,NA,NA,NA,NA,NA,NA,0.0139643511590148,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"436",0.3,1,"sigmoidal",8.00944323262949,4.24640536627471,6,NA,NA,NA,NA,NA,NA,0.0075461021333149,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"437",0.3,2,"sigmoidal",8.0432403854149,4.23996612708468,6,NA,NA,NA,NA,NA,NA,0.0112678778757225,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"438",0.3,3,"sigmoidal",7.94805848932758,4.25721794369758,6,NA,NA,NA,NA,NA,NA,0.0134936905333487,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"439",0.45,1,"sigmoidal",7.89655281953271,4.19437095434387,6,NA,NA,NA,NA,NA,NA,0.0197390988696711,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"440",0.45,2,"sigmoidal",7.89959745604518,4.30125926166475,6,NA,NA,NA,NA,NA,NA,0.0193509290495321,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"441",0.45,3,"sigmoidal",8.1050951141405,4.308210583706,6,NA,NA,NA,NA,NA,NA,0.018286215928964,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"442",0.6,1,"sigmoidal",7.77470316156501,4.26194880789035,6,NA,NA,NA,NA,NA,NA,0.033824570719078,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"443",0.6,2,"sigmoidal",8.00741991571186,4.16414624165996,6,NA,NA,NA,NA,NA,NA,0.00783494285750389,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"444",0.6,3,"sigmoidal",8.40311320987349,4.14058933969542,6,NA,NA,NA,NA,NA,NA,0.0532736818714879,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"445",0.75,1,"sigmoidal",8.03543390050226,4.32525471843126,6,NA,NA,NA,NA,NA,NA,0.0107798155787704,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"446",0.75,2,"sigmoidal",8.03065729139412,4.12835161947536,6,NA,NA,NA,NA,NA,NA,0.010888650279612,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"447",0.75,3,"sigmoidal",7.71638432418712,4.12645219766245,6,NA,NA,NA,NA,NA,NA,0.0416437821861999,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"448",0.9,1,"sigmoidal",8.15849500865574,4.22206775556744,6,NA,NA,NA,NA,NA,NA,0.0243440676092961,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"449",0.9,2,"sigmoidal",8.23048875658725,4.02435694914577,6,NA,NA,NA,NA,NA,NA,0.0360792848027385,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"450",0.9,3,"sigmoidal",7.81400296220608,3.9660191385336,6,NA,NA,NA,NA,NA,NA,0.0339030672287406,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"451",1.05,1,"sigmoidal",7.98447506188532,4.25768411177371,6,NA,NA,NA,NA,NA,NA,0.00922457105643373,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"452",1.05,2,"sigmoidal",7.42619895570141,4.26600521235325,6,NA,NA,NA,NA,NA,NA,0.0746914014431747,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"453",1.05,3,"sigmoidal",8.07930139184498,4.0312878864599,6,NA,NA,NA,NA,NA,NA,0.0185324034226097,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"454",1.2,1,"sigmoidal",7.94852619106307,4.40078512151018,1.18271651589936,NA,NA,NA,NA,NA,NA,0.0447748975221082,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"455",1.2,2,"sigmoidal",7.86435481671879,4.10477039574176,6,NA,NA,NA,NA,NA,NA,0.0246847957367846,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"456",1.2,3,"sigmoidal",7.9567495154769,4.06751235358047,3.3646901333454,NA,NA,NA,NA,NA,NA,0.0206404550635237,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"457",1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"458",1.35,2,"sigmoidal",8.52072035083158,4.14343921812837,3.69335491287268,NA,NA,NA,NA,NA,NA,0.0708548179639597,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"459",1.35,3,"sigmoidal",7.79735000135426,4.30643436381979,6,NA,NA,NA,NA,NA,NA,0.0313737505514239,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"460",1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"461",1.5,2,"sigmoidal",7.82986842548847,3.67450710961019,1.61936671833138,NA,NA,NA,NA,NA,NA,0.0509154453669939,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"462",1.5,3,"sigmoidal",8.89196397642635,3.91821840197209,6,NA,NA,NA,NA,NA,NA,0.118307848358111,8.00384006884415,30.0143437712637,4.17224130034447,"sigmoidal"
"463",0,1,"sigmoidal",2.73806400250299,9.03568753596912,3.09384225676835,NA,NA,NA,NA,NA,NA,4.26699013077149e-10,2.73806400273461,3.09384219990834,9.03568752855062,"sigmoidal"
"464",0,2,"sigmoidal",2.73806400250299,9.03568753596912,3.09384225676835,NA,NA,NA,NA,NA,NA,4.26699008456338e-10,2.73806400273461,3.09384219990834,9.03568752855062,"sigmoidal"
"465",0,3,"sigmoidal",2.73806400250299,9.03568753596912,3.09384225676835,NA,NA,NA,NA,NA,NA,4.26699013077149e-10,2.73806400273461,3.09384219990834,9.03568752855062,"sigmoidal"
"466",0.15,1,"sigmoidal",2.76782905406539,9.0394127031061,2.90706681317095,NA,NA,NA,NA,NA,NA,0.00850312589600526,2.73806400273461,3.09384219990834,9.03568752855062,"sigmoidal"
"467",0.15,2,"sigmoidal",2.73928840691525,8.98558162444855,2.60133462426605,NA,NA,NA,NA,NA,NA,0.00378553191779957,2.73806400273461,3.09384219990834,9.03568752855062,"sigmoidal"
"468",0.15,3,"sigmoidal",2.73244534314132,8.98237938519134,2.53008410810593,NA,NA,NA,NA,NA,NA,0.00560637624940888,2.73806400273461,3.09384219990834,9.03568752855062,"sigmoidal"
"469",0.3,1,"sigmoidal",2.73402983707143,8.95457945229635,2.8906664383246,NA,NA,NA,NA,NA,NA,0.00399856536107054,2.73806400273461,3.09384219990834,9.03568752855062,"sigmoidal"
"470",0.3,2,"sigmoidal",2.74984586498932,8.80710104827677,1.60496361368471,NA,NA,NA,NA,NA,NA,0.0192359813993735,2.73806400273461,3.09384219990834,9.03568752855062,"sigmoidal"
