"true_model","noise_type","time_sampling","noise_parameter","distinct_model_parameters","distinct_runs","run_no","n_samples","t_min","t_max","maximum_SM","slope_param_SM","midpoint_SM","final_asymptoteIntensity_ratio_DSM","maximum_DSM","slope1_param_DSM","midpoint1_param_DSM","slope2_param_DSM","midPoint_distance_param_DSM","p_predicted_model","p_maximum_SM","p_midpoint_SM","p_slope_param_SM","p_AIC","p_mean_absolute_error","p_final_asymptoteIntensity_ratio_DSM","p_maximum_DSM","p_slope1_param_DSM","p_midpoint1_param_DSM","p_slope2_param_DSM","p_midPoint_distance_param_DSM","p_error"
"DSM","additive","beta_0.5_1.5",1.5,50,1,7150,55,3,30,NA,NA,NA,"0.319726223230828","3.38396467028651","1.40685105070143","15.0179832866415","2.2341149388456","7.1692757425509","ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DSM","additive","beta_2_2",0,1,1,7151,55,3,30,NA,NA,NA,"0.145559772965498","19.0623787360033","4.82638181667616","7.41409597732127","0.110076402281038","10.832757990971","double_sigmoidal",NA,NA,NA,"-2031.50256789424","2.04524609110517e-09","0.145559770525385","19.062378720448","4.82638188678057","7.41409598297859","0.110076402997742","10.8327580108113",NA
"DSM","additive","beta_2_2",0,2,1,7152,55,3,30,NA,NA,NA,"0.470266620302573","15.645738361869","4.57689775880278","20.2969031673856","0.228107973242796","3.882162389877","double_sigmoidal",NA,NA,NA,"-2319.13463374268","4.24252803789585e-10","0.470266567205345","15.6457383194677","4.57689775369518","20.2969031654978","0.228107942662855","3.88216246087495",NA
"DSM","additive","beta_2_2",0,3,1,7153,55,3,30,NA,NA,NA,"0.013511889509391","1.16369722855743","2.80863914105715","14.5284264814109","0.375676774361984","7.53386677111673","double_sigmoidal",NA,NA,NA,"-2712.71885542531","6.76753234493094e-10","0.0135118895344203","1.16369722633258","2.80863914102948","14.5284264814384","0.375676774369117","7.53386677112517",NA
"DSM","additive","beta_2_2",0,4,1,7154,55,3,30,NA,NA,NA,"0.513837898441125","8.25424260727596","0.849326482232195","14.7623865120113","1.59339892558979","6.52468124191329","double_sigmoidal",NA,NA,NA,"-822.001690455252","8.94079341448563e-05","0.51374754748186","8.25367159878347","0.850098169054546","14.7626865519914","1.59426971034354","6.52475510285491",NA
"DSM","additive","beta_2_2",0,5,1,7155,55,3,30,NA,NA,NA,"0.569952322915196","7.66466182479635","2.38524712410076","19.4009436403867","33.5381206496971","4.61281856120171","double_sigmoidal",NA,NA,NA,"-664.824745949087","0.000122148703324874","0.569984713895586","7.65570317895138","2.38518067467897","19.4009562186232","6.6221574844074","4.15374042110028",NA
"DSM","additive","beta_2_2",0,6,1,7156,55,3,30,NA,NA,NA,"0.21877829405712","11.9858042495791","5.65286505659782","12.8818086748943","5.28994879579564","6.90476571815352","double_sigmoidal",NA,NA,NA,"-3708.99072479396","1.95309853573013e-15","0.218778294057121","11.985804249579","5.65286505659781","12.8818086748943","5.28994879579564","6.90476571815352",NA
"DSM","additive","beta_2_2",0,7,1,7157,55,3,30,NA,NA,NA,"0.0636271592811681","3.35915363170207","1.39193779665457","8.50816017366014","0.629226598469085","12.6898045549395","double_sigmoidal",NA,NA,NA,"-825.67635112155","0.000269411699011415","0.0630326530889129","3.3590823667253","1.3938130121198","8.50907437379729","0.62929769086771","12.6890483412585",NA
"DSM","additive","beta_2_2",0,8,1,7158,55,3,30,NA,NA,NA,"0.265722345630638","1.13892229238991","1.19819045918474","23.4831113559194","6.24251392839936","1.23904682524213","double_sigmoidal",NA,NA,NA,"-2140.32509029455","2.60616762781145e-10","0.265722343892084","1.1389222971272","1.19819047362868","23.4831113259194","6.2425140647496","1.23904687363655",NA
"DSM","additive","beta_2_2",0,9,1,7159,55,3,30,NA,NA,NA,"0.102531220496166","1.29390659697819","2.05167443647284","4.63888982264325","2.59538231745872","10.2568708868441","double_sigmoidal",NA,NA,NA,"-851.737244410582","0.0568206275924851","2.16083856483028e-06","1.29384806650464","2.15639229468517","4.75269993137994","2.59576251732128","10.1431444336651",NA
"DSM","additive","beta_2_2",0,10,1,7160,55,3,30,NA,NA,NA,"0.694717711501289","12.5426961534657","0.964482537494022","8.4045353452675","2.21530879401368","2.71213582918411","double_sigmoidal",NA,NA,NA,"-380.22232412684","0.0369462514189712","0.66239488868644","12.4405875194898","1.43320999617109","8.21261355992391","2.51028602335415","3.04704667770894",NA
"DSM","additive","beta_2_2",0,11,1,7161,55,3,30,NA,NA,NA,"0.539593557454646","7.92446612336207","1.83650356056758","20.2968128696084","5.15964045204","1.65125545737243","double_sigmoidal",NA,NA,NA,"-2294.08013259074","4.32728004778715e-09","0.539593570905747","7.92446592866014","1.83650357010388","20.296812858625","5.15964109445823","1.65125550889951",NA
"DSM","additive","beta_2_2",0,12,1,7162,55,3,30,NA,NA,NA,"0.0172064031590708","5.206849735789","2.05446128673292","11.2018137746491","0.519082094622705","1.55336563571035","double_sigmoidal",NA,NA,NA,"-1511.0609203008","3.97719170958244e-07","0.0172057703307868","5.20684977330993","2.05446460509156","11.2018133792823","0.519082466066444","1.55337323437505",NA
"DSM","additive","beta_2_2",0,13,1,7163,55,3,30,NA,NA,NA,"0.658298314397689","15.4371103378246","1.1424409687652","16.7841994280461","0.452526099935111","3.05501059395251","double_sigmoidal",NA,NA,NA,"-1385.47234911281","3.25682869337e-07","0.658298377631738","15.4371073303778","1.14244668423","16.784186704433","0.45253087834637","3.05509704234567",NA
"DSM","additive","beta_2_2",0,14,1,7164,55,3,30,NA,NA,NA,"0.0380995737272315","10.0211558038136","1.20077919803958","22.3372799612116","4.08529357224433","3.35924041452065","double_sigmoidal",NA,NA,NA,"-683.439505000151","0.000196029705609876","0.187934230469609","10.1006013127752","1.20738933942148","22.3263066681884","6.8939655852064","3.11523368786868",NA
"DSM","additive","beta_2_2",0,15,1,7165,55,3,30,NA,NA,NA,"0.15948094741907","2.22666695101652","1.15374418382727","5.06677902420051","5.7062814322131","3.12890361159778","double_sigmoidal",NA,NA,NA,"-802.434191712033","0.161661868031708","4.26852311715692e-07","2.23275179444891","1.33118631834364","5.28422910742836","6.31626501800209","2.98079247197347",NA
"DSM","additive","beta_2_2",0,16,1,7166,55,3,30,NA,NA,NA,"0.105087410425767","13.1259313181043","8.18797132771196","17.5483689368702","15.7616948233017","7.77593705766842","double_sigmoidal",NA,NA,NA,"-215.435286390397","0.012373556304029","0.0789863169948442","13.2110413585421","6.36210951392919","17.6333873598948","6.36210951392919","7.68262729191959",NA
"DSM","additive","beta_2_2",0,17,1,7167,55,3,30,NA,NA,NA,"0.0958697352092713","7.46744372399989","3.10395874678925","9.47407455393113","0.257473400350296","1.34786804268116","double_sigmoidal",NA,NA,NA,"-765.253952718204","0.000694921179936655","0.0948986604403661","7.46728364291245","3.1131406371421","9.47443444393629","0.257715772684642","1.36430102026736",NA
"DSM","additive","beta_2_2",0,18,1,7168,55,3,30,NA,NA,NA,"0.0520873243687674","10.4435276712524","1.11731572822563","22.6957741642836","0.599989184002047","3.46208948973188","double_sigmoidal",NA,NA,NA,"-1919.79785399796","1.28662055488867e-09","0.0520890494005904","10.4435275230731","1.11731572370653","22.6957734720172","0.59999082068018","3.46209200058908",NA
"DSM","additive","beta_2_2",0,19,1,7169,55,3,30,NA,NA,NA,"0.354358431359287","1.58654714685399","0.701704857989025","17.9651761453133","0.767604061457781","4.47358677540402","double_sigmoidal",NA,NA,NA,"-882.815104731622","7.41489436694566e-05","0.354292286470253","1.58649598782493","0.702431016080076","17.962055118675","0.768128183028364","4.47948056339044",NA
"DSM","additive","beta_2_2",0,20,1,7170,55,3,30,NA,NA,NA,"0.0583176408545114","18.6693618075224","82.0099690025475","15.55021667853","6.46687068685572","10.1990741240932","double_sigmoidal",NA,NA,NA,"-165.078827946351","0.0113916646706785","0.0576630099861064","18.7723773179351","6.32232837376222","15.4721292482111","6.32232837376222","10.2758454415223",NA
"DSM","additive","beta_2_2",0,21,1,7171,55,3,30,NA,NA,NA,"0.0471513638971373","13.3307298072847","1.3389421350327","21.8849390030373","0.594505300219415","1.39717177141104","double_sigmoidal",NA,NA,NA,"-2396.10458298347","2.88110086416679e-09","0.0471513655588589","13.3307295894727","1.33894213416226","21.8849389991426","0.594505304048975","1.39717181194238",NA
"DSM","additive","beta_2_2",0,22,1,7172,55,3,30,NA,NA,NA,"0.324268202634994","13.1833897571778","0.958179647557121","6.6929888529703","0.828341541850124","3.8396725612542","double_sigmoidal",NA,NA,NA,"-364.764564260867","0.245145102682563","0.0317028052501682","13.2775611196321","2.36395407785376","6.90917648388282","0.912269003041818","4.06873964413419",NA
"DSM","additive","beta_2_2",0,23,1,7173,55,3,30,NA,NA,NA,"0.287588966370095","18.9673919331515","11.9425964710838","9.56102718459442","0.961065926804983","12.8398292171112","double_sigmoidal",NA,NA,NA,"-710.255168458093","0.00012665518812227","0.287517104068395","18.9688641423089","6.67880957176164","9.24663400376316","0.960625649578559","13.1541115464941",NA
"DSM","additive","beta_2_2",0,24,1,7174,55,3,30,NA,NA,NA,"0.311828868708108","14.0868705970002","1.14630862127433","23.0557922855951","0.412026239395047","2.87062037364276","double_sigmoidal",NA,NA,NA,"-2054.61800892658","1.0832850674045e-09","0.311828597567781","14.0868705113003","1.14630867333918","23.0557923067973","0.412025974928767","2.87061904413515",NA
"DSM","additive","beta_2_2",0,25,1,7175,55,3,30,NA,NA,NA,"0.392888043448329","1.11880129764322","14.2002236777457","8.04942768369801","7.68702380061535","16.2041047906824","double_sigmoidal",NA,NA,NA,"-450.256795062513","0.00185691453055298","0.389678317732276","1.1197482175465","6.17520761161436","7.58564531091925","6.17520761161436","16.6298534671964",NA
"DSM","additive","beta_2_2",0,26,1,7176,55,3,30,NA,NA,NA,"0.518315880571026","19.9378161256202","1.64035905836893","11.9849611001555","0.343609135928759","10.3555842304922","double_sigmoidal",NA,NA,NA,"-1419.24882702785","3.11345808401683e-07","0.518315723107385","19.9378138091913","1.6403661771911","11.9849624109115","0.343610015553928","10.3555842990261",NA
"DSM","additive","beta_2_2",0,27,1,7177,55,3,30,NA,NA,NA,"0.0510132094845176","1.06913544440176","2.29115956735789","21.7493784341495","0.499016160771123","2.02424757909128","double_sigmoidal",NA,NA,NA,"-2349.83193875476","4.5862324906049e-09","0.0510132116258466","1.06913541706829","2.29115956363546","21.7493784351951","0.499016162829981","2.02424759572468",NA
"DSM","additive","beta_2_2",0,28,1,7178,55,3,30,NA,NA,NA,"0.119183771312237","19.6332883813884","246.693430541422","16.4136269253213","3.63124516772711","8.52223976675174","double_sigmoidal",NA,NA,NA,"-363.447730079324","0.00287950767648008","0.118645444784353","19.6783183327284","6.54034296869261","16.476253587466","3.61196933916019","8.45788765479416",NA
"DSM","additive","beta_2_2",0,29,1,7179,55,3,30,NA,NA,NA,"0.511834397364873","7.54495956234168","3.45151736770555","17.3704339056276","1.95027939607732","7.11671536732199","double_sigmoidal",NA,NA,NA,"-2677.74393184385","1.27639325379963e-11","0.511834397404044","7.54495956190393","3.45151736762775","17.3704339056397","1.95027939834239","7.11671536818744",NA
"DSM","additive","beta_2_2",0,30,1,7180,55,3,30,NA,NA,NA,"0.434163941745646","2.89536077927332","2.3016138750829","14.9381970285904","0.821044026244109","2.43723791629086","double_sigmoidal",NA,NA,NA,"-2255.70306895523","2.27662484915178e-10","0.43416394160478","2.89536077837095","2.30161387846878","14.9381970283066","0.821044026789291","2.43723791973712",NA
"DSM","additive","beta_2_2",0,31,1,7181,55,3,30,NA,NA,NA,"0.272216867480893","17.6991776725044","0.977951101322846","12.4180015805177","0.235698657272014","14.3589630790374","double_sigmoidal",NA,NA,NA,"-788.36663762266","0.000152435372366289","0.272116631288696","17.6986221598253","0.980035881031385","12.4199493599831","0.23601008176789","14.3567449337922",NA
"DSM","additive","beta_2_2",0,32,1,7182,55,3,30,NA,NA,NA,"0.183312229579315","4.75666539839003","8.07255586114985","21.0887405909598","0.826029184347437","3.43232048976877","double_sigmoidal",NA,NA,NA,"-348.46827360229","0.0027931099447995","0.166197817170108","4.79274253870386","6.38600491765492","21.0970518824832","0.748432453973268","3.29564654701317",NA
"DSM","additive","beta_2_2",0,33,1,7183,55,3,30,NA,NA,NA,"0.0103145105065778","13.9137423671084","3.89775637470422","19.4519974156283","0.679317289589818","7.02051267565086","double_sigmoidal",NA,NA,NA,"-2639.47264850078","1.88717711078795e-09","0.0103145108902641","13.9137422824696","3.89775637453639","19.4519974156381","0.679317289896535","7.02051267482727",NA
"DSM","additive","beta_2_2",0,34,1,7184,55,3,30,NA,NA,NA,"0.198612821451388","0.599288040981628","102.24509529307","11.6143867552746","3.56677271561295","3.2661518644489","double_sigmoidal",NA,NA,NA,"-195.42415126224","0.0115057213653486","0.192443976488044","0.614488623993181","6.59207544502855","11.6008951961102","2.95988588978217","3.24904539340758",NA
"DSM","additive","beta_2_2",0,35,1,7185,55,3,30,NA,NA,NA,"0.029246713174507","11.8419441312086","1.02746879526719","20.3642438030802","0.852302238219328","3.32897147458365","double_sigmoidal",NA,NA,NA,"-1504.61795269452","1.15452171252672e-07","0.0292469756872334","11.8419430227977","1.0274713902203","20.3642377077433","0.85230498537089","3.32898554107668",NA
"DSM","additive","beta_2_2",0,36,1,7186,55,3,30,NA,NA,NA,"0.310741828184109","2.53046708316542","3.73052639873787","17.357963248156","1.85287870772737","2.83255282484292","double_sigmoidal",NA,NA,NA,"-2213.97874293053","3.26297989160895e-09","0.310741832833583","2.53046704564115","3.73052637378049","17.3579632527624","1.85287871155195","2.83255282140681",NA
"DSM","additive","beta_2_2",0,37,1,7187,55,3,30,NA,NA,NA,"0.275967081391718","11.2196150256786","0.602062102237061","12.2462706363294","4.69888390777626","11.1591632964037","double_sigmoidal",NA,NA,NA,"-449.567233144581","0.00518765983707082","0.265999719011172","11.2032000135394","0.618484732772428","12.3036736946949","4.86989410820582","11.1265394291367",NA
"DSM","additive","beta_2_2",0,38,1,7188,55,3,30,NA,NA,NA,"0.615680005133618","19.2547083236976","1.96717788015879","23.1653238213621","2.52736435060667","2.6638441743915","double_sigmoidal",NA,NA,NA,"-2129.70432441702","3.94367049978243e-09","0.615680019888163","19.2547079307633","1.9671778730527","23.16532382279","2.52736452676383","2.66384420293403",NA
"DSM","additive","beta_2_2",0,39,1,7189,55,3,30,NA,NA,NA,"0.483711971424054","17.3956822482403","1.99654726913498","6.2004181786906","0.352650791988441","13.796460177431","double_sigmoidal",NA,NA,NA,"-313.647311337898","0.203181471030755","0","17.2753978858931","2.93104634607713","6.78505746079185","0.402752862145809","12.9527628875438",NA
"DSM","additive","beta_2_2",0,40,1,7190,55,3,30,NA,NA,NA,"0.697881792415865","1.26843410579022","0.809404772566612","23.5901330022607","3.61748363728531","1.35506766266488","double_sigmoidal",NA,NA,NA,"-1506.29255290941","1.07593604188243e-07","0.697881819296185","1.26843396573312","0.809407119929403","23.5901220606482","3.61749075853717","1.35507969365368",NA
"DSM","additive","beta_2_2",0,41,1,7191,55,3,30,NA,NA,NA,"0.392039470805321","1.22594646890648","12.093247308332","9.95177281694487","0.206394378399851","3.79130850912709","double_sigmoidal",NA,NA,NA,"-476.953324324917","0.00130666007628935","0.391045184047192","1.20539688522494","6.25359208000564","10.185994915101","0.191007139380195","2.4923759425685",NA
"DSM","additive","beta_2_2",0,42,1,7192,55,3,30,NA,NA,NA,"0.316093706618994","2.19090131721459","1.85470811472051","13.485417104559","0.839102811067541","8.94998616343207","double_sigmoidal",NA,NA,NA,"-1936.05676774828","2.89249667266997e-09","0.316093700412951","2.19090131482662","1.8547081681738","13.4854171231273","0.839102814855833","8.94998614964056",NA
"DSM","additive","beta_2_2",0,43,1,7193,55,3,30,NA,NA,NA,"0.623126613197382","16.5075924728299","1.55789112955437","8.38276417739689","11.4750265579913","16.1873685850426","double_sigmoidal",NA,NA,NA,"-681.227033496302","0.000208343915479725","0.622176958373753","16.5079172789249","1.56311633289363","8.38515764997686","6.18770363720245","16.4907232698064",NA
"DSM","additive","beta_2_2",0,44,1,7194,55,3,30,NA,NA,NA,"0.208231900795363","15.4972636152292","6.53117342885581","20.3056264456827","0.604795732624525","3.5818665738838","double_sigmoidal",NA,NA,NA,"-909.907652001009","1.00496915220646e-05","0.20819995578263","15.4942714543731","6.4497223689339","20.3011482585558","0.604554649871024","3.58560620436605",NA
"DSM","additive","beta_2_2",0,45,1,7195,55,3,30,NA,NA,NA,"0.0586250510881655","3.35221042735502","5.34742731247146","11.9899158787448","0.0441139142382076","6.75209729057376","double_sigmoidal",NA,NA,NA,"-3192.19785268807","1.17440902774564e-11","0.0586250509654568","3.35221042729419","5.34742731247637","11.9899158787441","0.0441139142311139","6.75209729001924",NA
"DSM","additive","beta_2_2",0,46,1,7196,55,3,30,NA,NA,NA,"0.65717446077615","6.64165741365869","1.80517815483571","5.15815921803005","11.80314239608","9.58297289814625","double_sigmoidal",NA,NA,NA,"-318.377984670591","0.376433717488345","0","6.64560957292918","2.62404167885947","6.083160955201","7.01268767036481","8.69948788313366",NA
"DSM","additive","beta_2_2",0,47,1,7197,55,3,30,NA,NA,NA,"0.060260190628469","6.43545461797621","0.579184890589679","14.2008295890409","21.6526477895633","5.33113007507722","double_sigmoidal",NA,NA,NA,"-239.092630688335","0.00991028023493039","0.0520134427244154","6.3027898097655","0.591552822953559","14.2165538163088","6.6746296932323","5.28710441129343",NA
"DSM","additive","beta_2_2",0,48,1,7198,55,3,30,NA,NA,NA,"0.403823200974148","19.6938553206623","14.2745073971722","15.9734060526825","1.09536874459416","9.26934928021521","double_sigmoidal",NA,NA,NA,"-231.499091048838","0.00724947400777906","0.393209764942718","19.8806601977453","6.10643051799777","16.008427650451","0.945567009966807","9.35563556787286",NA
"DSM","additive","beta_2_2",0,49,1,7199,55,3,30,NA,NA,NA,"0.253054532734677","6.00899924656842","1.05938714145467","12.3581592910923","0.376212255723264","6.72892551250372","double_sigmoidal",NA,NA,NA,"-842.328487545983","0.000113339792482426","0.252902044465119","6.00888056264262","1.06056854394919","12.3580553520927","0.376432930445533","6.73203328995341",NA
"DSM","additive","beta_2_2",0,50,1,7200,55,3,30,NA,NA,NA,"0.704232776374556","1.97702848943882","1.79013789509486","10.5379635593854","1.25756640084269","9.96457043389969","double_sigmoidal",NA,NA,NA,"-1153.27687717527","3.45196131316715e-06","0.70422924936943","1.97702491335797","1.79025099855895","10.5379977588776","1.25758837607515","9.9645480541284",NA
"DSM","additive","beta_2_2",0.15,1,1,7201,55,3,30,NA,NA,NA,"0.497957182000391","8.02213059170172","3.68523089589813","6.53105232585222","0.234095944503271","12.5349884203692","double_sigmoidal",NA,NA,NA,"-198.82522326291","0.0125459084029311","0.546129264699204","8.09385695871762","3.37576866440237","6.46696150823912","0.25317998959694","11.8634805419467",NA
"DSM","additive","beta_2_2",0.15,2,1,7202,55,3,30,NA,NA,NA,"0.409074435476214","6.15545462004375","12.4788043179409","6.87956903153099","0.591893106067638","7.53859770180843","double_sigmoidal",NA,NA,NA,"-185.897387931513","0.0200785116911319","0.416252569456945","6.33888396221178","6.6081813329407","6.91006026387432","0.651907856639847","7.11177052526548",NA
"DSM","additive","beta_2_2",0.15,3,1,7203,55,3,30,NA,NA,NA,"0.47220269656973","4.01758392490447","2.13063923396205","3.84889127779752","7.98250612201906","5.6522885777632","double_sigmoidal",NA,NA,NA,"-126.390895091018","0.315402875987727","0.118316243317818","4.09137536898607","6.69974170133044","4.85982386468891","6.06519643497627","4.69651069643733",NA
"DSM","additive","beta_2_2",0.15,4,1,7204,55,3,30,NA,NA,NA,"0.627535707794595","6.07964668609202","0.688131961906756","12.5794483029749","2.75864063685942","5.29182994070461","double_sigmoidal",NA,NA,NA,"-177.374145464467","0.01312786560622","0.655458347881426","5.94609302190353","0.662098825142968","12.5741009204903","2.07921697309278","5.30825325811237",NA
"DSM","additive","beta_2_2",0.15,5,1,7205,55,3,30,NA,NA,NA,"0.695095414994285","4.17460472963285","8.66265327945572","20.3575617622118","2.69393930119957","2.17692833527756","double_sigmoidal",NA,NA,NA,"-129.20123003891","0.0160535544750252","0.727051452971146","4.19689849147217","3.2902509898327","20.6814427909519","1.55392567211335","1.17203450336995",NA
"DSM","additive","beta_2_2",0.15,6,1,7206,55,3,30,NA,NA,NA,"0.310485312854871","19.3505256931297","1.39061248322628","22.1295331846923","0.497403022102576","4.13273001983518","double_sigmoidal",NA,NA,NA,"-134.548350983453","0.013295546593542","0.376561869752381","20.1864796031164","0.9709780345416","22.9774593517388","0.491214447776152","1.19512625510121",NA
"DSM","additive","beta_2_2",0.15,7,1,7207,55,3,30,NA,NA,NA,"0.170339841453824","8.63395229312591","0.921475127391121","14.9634606672917","1.97174526048947","1.20841071340129","double_sigmoidal",NA,NA,NA,"-171.654572676297","0.0323254990314097","0.209275490026749","8.66527254887356","0.788628003841616","15.1182767642087","1.93610604498505","1.15255229275742",NA
"DSM","additive","beta_2_2",0.15,8,1,7208,55,3,30,NA,NA,NA,"0.715929871390108","9.30696312373038","0.697639610532003","21.367132932879","0.682869519927222","2.5098909064929","double_sigmoidal",NA,NA,NA,"-157.086761235118","0.023701605510713","0.707083026926393","9.98287949949068","0.480092252683229","22.8237210913674","1.36483437436716","1.10318657266727",NA
"DSM","additive","beta_2_2",0.15,9,1,7209,55,3,30,NA,NA,NA,"0.0988109095953405","1.90255862912163","0.909058467182404","7.71823252504691","1.00667513437348","6.13360531158938","double_sigmoidal",NA,NA,NA,"-170.109989910515","0.0167793052627509","0.0776552274930037","1.97049061961117","0.882296833236436","7.79058323750322","0.988466099589613","5.99577432193817",NA
"DSM","additive","beta_2_2",0.15,10,1,7210,55,3,30,NA,NA,NA,"0.219255472451914","9.15603638954926","2.45099606008278","21.691044859821","5.62704462596473","2.74839291834916","double_sigmoidal",NA,NA,NA,"-108.169356645921","0.0215899006137816","0.195028809171194","10.9208761230019","0.988241129274994","23.007516744149","3.38152471771675","1.12557479581856",NA
"DSM","additive","beta_2_2",0.15,11,1,7211,55,3,30,NA,NA,NA,"0.423362691211514","19.0948807773646","2.17614419490475","13.1314534700941","1.37805825294747","3.38790298905863","double_sigmoidal",NA,NA,NA,"-154.522759884099","0.0265344030616582","0.466740574789067","19.0612188037155","1.67210209437871","13.2035750461968","1.16025105415975","3.06412203651592",NA
"DSM","additive","beta_2_2",0.15,12,1,7212,55,3,30,NA,NA,NA,"0.138507208111696","0.928790713450871","1.32728862546537","6.88364041596651","0.56885145314771","7.37356271313736","double_sigmoidal",NA,NA,NA,"-180.068158058791","0.0102422714637032","0.133854298158452","0.930221691272051","1.73853963606936","7.03973575733608","0.617173504429172","7.37177268207908",NA
"DSM","additive","beta_2_2",0.15,13,1,7213,55,3,30,NA,NA,NA,"0.355308897711802","10.1738426764496","0.578035108020139","10.4078696421348","5.39832313295972","4.19302952633451","double_sigmoidal",NA,NA,NA,"-189.800365952993","0.0116650710360892","0.349761591184224","9.94281182286905","0.622838742878585","10.2112679367747","5.09506398459938","4.4140561154316",NA
"DSM","additive","beta_2_2",0.15,14,1,7214,55,3,30,NA,NA,NA,"0.39211345402291","0.807865780335851","2.75836016467498","22.1389607395977","5.38450970387969","2.76094693160255","double_sigmoidal",NA,NA,NA,"-123.834711914949","0.0147006693271157","0.443654006704152","0.760700349305244","1.33781648093732","22.7651954931898","1.53575232112321","1.15453878550414",NA
"DSM","additive","beta_2_2",0.15,15,1,7215,55,3,30,NA,NA,NA,"0.153971610974986","2.76709346035495","2.15454764927872","24.1977444905788","0.183605034607966","1.91050605254108","sigmoidal","2.54138952502873","23.7448352602344","2.1764945165337","-126.858442566519","0.0112479361303048",NA,NA,NA,NA,NA,NA,NA
"DSM","additive","beta_2_2",0.15,16,1,7216,55,3,30,NA,NA,NA,"0.178043210052419","8.5977948121028","1.10066551768693","18.796879180707","0.128551181195165","4.19593961573495","double_sigmoidal",NA,NA,NA,"-143.737015497734","0.025900287689975","0.682565075673926","8.93556396342943","0.670676513472345","20.2735675534665","0.485320916649727","1.49051575006772",NA
"DSM","additive","beta_2_2",0.15,17,1,7217,55,3,30,NA,NA,NA,"0.297109136427753","17.8712553546298","4.31112070917764","12.2818040701095","1.40567000868831","8.71299299441725","double_sigmoidal",NA,NA,NA,"-158.900051399622","0.0155101381295111","0.339558599555381","17.9641002316452","3.7730127030513","12.1712336332221","1.26344385837823","8.75083415011599",NA
"DSM","additive","beta_2_2",0.15,18,1,7218,55,3,30,NA,NA,NA,"0.629314592631999","13.3580011216924","2.53502512582738","7.42963192355819","15.5767676394761","1.8710743060818","double_sigmoidal",NA,NA,NA,"-192.165396128899","0.0150618707792768","0.623196990788879","13.739508021043","1.85012508564032","7.75475706016559","3.80827883434297","1.1192478112714",NA
"DSM","additive","beta_2_2",0.15,19,1,7219,55,3,30,NA,NA,NA,"0.414016542909667","5.91919277589768","9.86317233053174","10.0086070583202","0.279643690716163","10.8109491509204","double_sigmoidal",NA,NA,NA,"-172.190563174416","0.016645116300555","0.165213858358888","5.89798564173628","3.72364811931117","9.79738682820717","0.166681292533859","13.7857919280909",NA
"DSM","additive","beta_2_2",0.15,20,1,7220,55,3,30,NA,NA,NA,"0.339340026595164","14.4344764918322","0.389138647511193","20.6925308185164","4.09914298820741","3.71073465491559","double_sigmoidal",NA,NA,NA,"-179.493247242234","0.0183135971338556","0.337829949844875","14.0705119675588","0.363291706806628","20.4948815235835","3.76401064117565","3.88025088762473",NA
"DSM","additive","beta_2_2",0.15,21,1,7221,55,3,30,NA,NA,NA,"0.708460607635789","18.9779701844091","0.815982980417432","24.9676412197296","1.23290628208114","1.94265224148446","double_sigmoidal",NA,NA,NA,"-128.447743767035","0.0211639803415913","0.622547834581307","18.5714256127487","0.548238108774923","25.9440961514457","1.02734553022875","1.14935699446564",NA
"DSM","additive","beta_2_2",0.15,22,1,7222,55,3,30,NA,NA,NA,"0.177362997666933","14.5198023869889","2.24411310992858","11.1020334188361","0.307318009831965","9.15454417138358","double_sigmoidal",NA,NA,NA,"-175.13778316728","0.0081645039682268","0.291980043042479","14.4916371480837","2.15749649660517","11.0970964576833","0.344722644612837","8.30556829130315",NA
"DSM","additive","beta_2_2",0.15,23,1,7223,55,3,30,NA,NA,NA,"0.0995313341147266","7.11426897975616","1.3043233735904","7.75232148892246","0.894219740591633","7.29035192869704","double_sigmoidal",NA,NA,NA,"-197.833081293516","0.0264535801033722","0.14888664802845","6.99150341447639","1.36437248373423","7.54664616560563","1.00049584262887","7.45608257185294",NA
"DSM","additive","beta_2_2",0.15,24,1,7224,55,3,30,NA,NA,NA,"0.568246346863452","17.6331685839919","6.08419536537053","8.22633862611838","0.816099503488517","4.2002758190447","double_sigmoidal",NA,NA,NA,"-184.535524152393","0.0163420401743181","0.569969314621044","17.8770153388304","5.07171333712121","8.27827734481178","0.51158402015258","3.14046888284481",NA
"DSM","additive","beta_2_2",0.15,25,1,7225,55,3,30,NA,NA,NA,"0.493787189375143","0.315282899350859","11.2554512331996","4.99052658374421","2.07238686299805","20.7076170986872","sigmoidal","0.306058424065735","5.05155803070445","6.49346177935996","-100.230036400242","0.0452788604518172",NA,NA,NA,NA,NA,NA,NA
"DSM","additive","beta_2_2",0.15,26,1,7226,55,3,30,NA,NA,NA,"0.0203489267616533","4.06994377251249","1.28989022747767","16.300397020299","5.96878087201585","10.4768710687866","double_sigmoidal",NA,NA,NA,"-146.985545511451","0.0121243033403332","0.115908620081518","4.10928780159922","1.1430999762295","16.1860906557548","6.47802953902531","10.6141883850169",NA
"DSM","additive","beta_2_2",0.15,27,1,7227,55,3,30,NA,NA,NA,"0.595337023865432","11.2048620718298","11.5515571786827","15.5124033570755","0.979267432495774","2.73063661331599","double_sigmoidal",NA,NA,NA,"-144.898426845781","0.0156515451111464","0.601401578942241","11.517574049066","4.03785531564655","15.2293972629778","0.650848669311272","1.08014796861271",NA
